geoid20,pop,intpt_lat,intpt_lon,tract_geoid,dist_supply_m,dist_247_m,dist_otp_m,dist_dart_m,dart_within_805m,within_1mi_supply,within_2mi_supply,stranded
481130173142004,90,32.74067,-96.588409,48113017314,4008.2,17098.1,4008.2,4858.3,False,False,False,True
481130140021147,127,32.914686,-96.914187,48113014002,1216.4,20623.8,1216.4,742.1,True,True,True,False
481130166163000,145,32.56043,-96.931745,48113016616,13982.9,28652.0,13982.9,7373.9,False,False,False,True
481130136112004,221,32.975502,-96.818594,48113013611,2756.9,22529.2,2756.9,718.6,True,False,True,False
481130136201000,552,32.957407,-96.812339,48113013620,1870.1,20443.5,1870.1,365.7,True,False,True,False
481130170061082,7,32.605839,-96.524459,48113017006,18282.6,29547.5,19989.1,16611.9,False,False,False,True
481130165273004,48,32.645404,-96.965913,48113016527,10918.7,23797.1,10918.7,1648.6,False,False,False,True
481130166312005,139,32.586468,-96.900948,48113016631,11137.4,24672.3,11137.4,5974.8,False,False,False,True
481130181591002,129,32.811959,-96.580242,48113018159,2971.7,17787.0,3192.5,3487.1,False,False,True,True
481130170061050,24,32.636291,-96.596962,48113017006,11823.6,22240.9,14822.9,10068.3,False,False,False,True
481130166304000,757,32.598852,-96.916832,48113016630,10587.7,24340.8,10587.7,3958.2,False,False,False,True
481130165181009,184,32.654336,-96.919417,48113016518,6512.2,19840.4,6512.2,2228.9,False,False,False,True
481130153031008,11,32.808836,-97.01521,48113015303,5378.9,23632.0,5378.9,843.9,False,False,False,True
481130138071007,98,32.928554,-96.856578,48113013807,3590.9,18806.9,3590.9,515.5,True,False,False,False
481130141192005,239,32.961253,-96.985817,48113014119,8969.5,28991.2,8969.5,1194.8,False,False,False,True
481130138083003,158,32.940998,-96.868483,48113013808,3695.4,20544.7,3695.4,1365.7,False,False,False,True
481130181451002,222,32.887713,-96.564673,48113018145,4804.7,22449.4,6151.9,1822.3,False,False,False,True
481130181551027,173,32.969043,-96.560382,48113018155,9386.8,28654.6,14545.2,5139.6,False,False,False,True
481130190314014,102,32.967272,-96.674831,48113019031,7641.0,22715.9,9824.8,726.7,True,False,False,False
481130181264024,99,32.858655,-96.621716,48113018126,1800.6,16219.1,3425.9,534.4,True,False,True,False
481130001001001,131,32.818153,-96.727371,48113000100,4322.2,5778.1,6392.3,489.8,True,False,False,False
481130116011017,134,32.704815,-96.716323,48113011601,4513.5,9273.3,8407.2,874.4,False,False,False,True
481130169023005,57,32.651409,-96.698344,48113016902,7962.1,15320.3,12297.5,4743.3,False,False,False,True
481130181592051,21,32.812654,-96.542995,48113018159,5575.8,21220.4,5575.8,5911.0,False,False,False,True
481130171023006,264,32.675173,-96.633572,48113017102,6668.2,16779.6,10564.1,4957.1,False,False,False,True
481130142071020,538,32.874364,-96.934658,48113014207,1014.8,19135.4,5895.1,460.1,True,True,True,False
481130093032005,21,32.720939,-96.724242,48113009303,4528.6,7357.5,6847.2,1116.8,False,False,False,True
481130170061072,246,32.592774,-96.543188,48113017006,18451.1,29222.4,20675.0,16724.4,False,False,False,True
481130166201012,211,32.5969,-96.846934,48113016620,9227.9,21406.5,9227.9,4542.9,False,False,False,True
481130099002007,1179,32.898791,-96.921006,48113009900,2922.1,19822.7,2922.1,227.1,True,False,True,False
481130173131015,15,32.719144,-96.522869,48113017313,10243.7,23648.5,10243.7,10915.1,False,False,False,True
481130173102026,180,32.731457,-96.547086,48113017310,7596.4,21102.9,7596.4,8633.8,False,False,False,True
481130168022006,94,32.54978,-96.739511,48113016802,15819.5,25348.3,18130.0,8337.6,False,False,False,True
481130170061077,132,32.601532,-96.532132,48113017006,18223.9,29316.2,20135.0,16528.5,False,False,False,True
481130170071000,185,32.661707,-96.554247,48113017007,11826.9,23602.2,13193.8,10267.6,False,False,False,True
481130175002046,172,32.759484,-96.603019,48113017500,1536.3,15365.7,1536.3,4218.9,False,True,True,False
481130166231048,28,32.556376,-96.88087,48113016623,13860.4,26774.8,13860.4,5016.2,False,False,False,True
481130141443010,109,32.888537,-96.938913,48113014144,1703.5,20376.2,4868.5,252.9,True,False,True,False
481130162011007,339,32.724303,-96.997499,48113016201,11316.9,22504.3,11316.9,6585.3,False,False,False,True
481130143102009,365,32.85985,-96.978138,48113014310,3444.7,21898.8,4618.4,720.2,True,False,False,False
481130170101015,311,32.671722,-96.579144,48113017010,9392.2,21041.3,11304.9,7773.3,False,False,False,True
481130170092000,2218,32.685317,-96.563202,48113017009,9525.1,21543.9,10475.4,8118.5,False,False,False,True
481130200001040,432,32.979441,-96.997341,48113020000,10983.4,31182.4,10983.4,3449.0,False,False,False,True
481130081023020,156,32.806814,-96.724479,48113008102,3957.2,5059.0,5603.8,650.9,True,False,False,False
481130169021064,390,32.631278,-96.721397,48113016902,8324.5,16715.7,12229.4,4692.2,False,False,False,True
481130166272022,402,32.584025,-96.832134,48113016627,10858.5,22319.9,10858.5,2768.9,False,False,False,True
481130169033102,93,32.552984,-96.691424,48113016903,17378.5,25830.3,20935.3,12805.0,False,False,False,True
481130181592006,13,32.82767,-96.545732,48113018159,4693.9,21340.9,4693.9,4939.2,False,False,False,True
481130170061068,5,32.573614,-96.538614,48113017006,20498.0,31041.7,22825.7,18760.1,False,False,False,True
481130166381003,1114,32.637671,-96.881101,48113016638,5188.3,18890.2,5188.3,1087.4,False,False,False,True
481130166191039,259,32.605391,-96.850375,48113016619,8261.9,20651.2,8261.9,3942.2,False,False,False,True
481130181592028,84,32.805247,-96.558897,48113018159,4932.6,19613.1,4932.6,5297.4,False,False,False,True
481130171023042,24,32.636963,-96.626917,48113017102,10948.9,20282.5,14697.5,9238.7,False,False,False,True
481130001002015,67,32.810682,-96.745508,48113000100,2490.7,4155.3,4820.4,606.3,True,False,True,False
481130157001004,49,32.75781,-96.966495,48113015700,7061.3,18938.4,7061.3,4052.6,False,False,False,True
481130079103002,1058,32.858569,-96.763085,48113007910,6151.8,9014.8,8709.3,229.6,True,False,False,False
481130181483000,321,32.867165,-96.599495,48113018148,1011.9,18476.3,3249.8,598.1,True,True,True,False
481130166231023,43,32.567151,-96.877178,48113016623,12626.0,25542.2,12626.0,4737.9,False,False,False,True
481130207002002,360,32.967072,-96.869894,48113020700,3884.1,23193.6,3884.1,1510.1,False,False,False,True
481130170052028,69,32.663861,-96.590786,48113017005,9404.2,20663.1,11886.3,7695.9,False,False,False,True
481130170052005,984,32.669772,-96.601524,48113017005,8312.1,19465.4,11085.7,6582.4,False,False,False,True
481130167081000,273,32.622627,-96.797705,48113016708,6527.5,17412.4,8413.0,3371.4,False,False,False,True
481130079102001,733,32.855934,-96.759688,48113007910,5951.2,8737.3,8484.7,278.1,True,False,False,False
481130143131017,44,32.870181,-96.956134,48113014313,1091.0,20593.1,5438.4,251.7,True,True,True,False
481130166381026,88,32.621732,-96.88174,48113016638,6840.6,20396.5,6840.6,2647.3,False,False,False,True
481130171023035,13,32.654669,-96.678972,48113017102,9240.9,15841.9,13632.2,6347.4,False,False,False,True
481130212003011,106,32.757018,-96.94374,48113021200,6632.8,16833.8,6632.8,2137.8,False,False,False,True
481130166341038,149,32.636336,-96.828973,48113016634,5444.3,16720.1,5471.1,1271.3,False,False,False,True
481130173142008,31,32.740701,-96.594241,48113017314,3693.1,16567.0,3693.1,4319.5,False,False,False,True
481130170061085,9,32.588461,-96.524443,48113017006,19822.1,30825.4,21750.7,18119.8,False,False,False,True
481130098041000,1406,32.870184,-96.871604,48113009804,4860.5,14298.8,4860.5,616.8,True,False,False,False
481130141571000,1487,32.932708,-96.98312,48113014157,7379.3,26667.9,7611.9,1940.2,False,False,False,True
481130169031019,11,32.61035,-96.678676,48113016903,12509.4,20230.2,16656.3,8954.7,False,False,False,True
481130204022088,7,32.764527,-96.798332,48113020402,2335.4,3371.8,3040.6,654.0,True,False,True,False
481130202002000,244,32.719093,-96.742537,48113020200,3122.6,6808.9,5869.9,1534.5,False,False,True,True
481130178083003,400,32.82915,-96.606716,48113017808,1534.8,15957.6,1534.8,1370.1,False,True,True,False
481130170051020,40,32.644832,-96.61501,48113017005,10353.5,20377.8,13781.1,8605.9,False,False,False,True
481130169033049,9,32.56875,-96.716112,48113016903,14936.0,23588.1,18045.4,10517.8,False,False,False,True
481130172013002,435,32.741803,-96.626976,48113017201,2026.9,13578.1,3235.7,1469.2,False,False,True,True
481130142051017,84,32.857482,-96.93786,48113014205,1988.6,18411.8,4509.0,1170.6,False,False,True,True
481130190273001,47,32.958388,-96.657417,48113019027,6325.9,22491.0,8959.5,320.1,True,False,False,False
481130078122017,128,32.878995,-96.744389,48113007812,4115.2,11451.2,6668.6,920.2,False,False,False,True
481130169031084,16,32.567986,-96.61493,48113016903,18678.6,27177.1,22302.3,16519.8,False,False,False,True
481130170081025,61,32.684678,-96.539013,48113017008,11495.2,23596.0,11752.8,10204.9,False,False,False,True
481130175001003,152,32.749804,-96.601688,48113017500,2468.9,15663.2,2468.9,3965.3,False,False,True,True
481130136192018,38,32.966867,-96.79535,48113013619,3720.8,21203.4,3720.8,455.3,True,False,False,False
481130170051021,64,32.639923,-96.606093,48113017005,11133.6,21351.1,14348.7,9378.6,False,False,False,True
481130137222011,51,32.984305,-96.862045,48113013722,4461.0,24662.0,4461.0,1278.3,False,False,False,True
481130166311012,292,32.592216,-96.902634,48113016631,10611.5,24211.2,10611.5,5407.9,False,False,False,True
481130165251043,84,32.552979,-97.007762,48113016525,7243.5,33680.0,7243.5,9881.0,False,False,False,True
481130190404002,207,32.933799,-96.720713,48113019040,2723.7,17856.6,7561.2,127.7,True,False,True,False
481130076051044,50,32.883478,-96.812038,48113007605,7765.7,12548.4,7951.8,749.1,True,False,False,False
481130201002025,224,32.799652,-96.909992,48113020100,5010.1,13743.1,5010.1,1230.2,False,False,False,True
481130181592037,579,32.799667,-96.569691,48113018159,4157.6,18523.1,4853.3,5163.0,False,False,False,True
481130141381009,65,32.891357,-96.93047,48113014138,2364.4,19949.3,4113.2,517.1,True,False,True,False
481130143131012,150,32.865205,-96.956226,48113014313,1416.3,20330.8,4887.2,321.4,True,True,True,False
481130165283000,1014,32.656825,-96.951742,48113016528,9259.4,21970.6,9259.4,802.6,True,False,False,False
481130165251024,39,32.564079,-97.029662,48113016525,4890.0,34235.3,4890.0,10273.3,False,False,False,True
481130166242047,2,32.576511,-96.924278,48113016624,13077.6,26776.6,13077.6,5804.7,False,False,False,True
481130107043001,262,32.736827,-96.907506,48113010704,3861.4,14027.1,3861.4,671.6,True,False,False,False
481130166162014,567,32.553617,-96.945957,48113016616,12796.5,30019.5,12796.5,8040.0,False,False,False,True
481130132012006,148,32.911434,-96.799363,48113013201,5536.0,15204.3,5536.0,411.2,True,False,False,False
481130169023034,33,32.633242,-96.680363,48113016902,10557.7,17864.6,14856.2,7196.8,False,False,False,True
481130136111023,100,32.980065,-96.815339,48113013611,3345.7,22959.4,3345.7,1055.1,False,False,False,True
481130099001050,1783,32.902182,-96.913965,48113009900,2259.1,19607.8,2259.1,421.6,True,False,True,False
481130133002012,31,32.898774,-96.79055,48113013300,6796.7,13669.7,7162.5,1239.3,False,False,False,True
481130076051019,133,32.883384,-96.806704,48113007605,7940.6,12374.7,8091.8,258.2,True,False,False,False
481130084022006,71,32.789343,-96.720451,48113008402,4016.7,4441.1,4791.4,503.1,True,False,False,False
481130190233012,92,32.949385,-96.693462,48113019023,5046.4,20243.3,8067.6,468.6,True,False,False,False
481130171023053,258,32.659227,-96.651798,48113017102,8335.9,16892.8,12668.6,6651.7,False,False,False,True
481130169023015,5,32.640741,-96.679503,48113016902,10079.9,17162.7,14423.5,6848.7,False,False,False,True
481130181582024,69,32.772188,-96.530322,48113018158,7922.4,22054.5,7922.4,9811.0,False,False,False,True
481130170061033,231,32.623308,-96.545041,48113017006,15565.3,26823.2,17441.0,13885.7,False,False,False,True
481130171023032,118,32.65294,-96.667806,48113017102,9234.1,16562.9,13806.8,6775.8,False,False,False,True
481130170051011,321,32.658807,-96.609176,48113017005,9077.6,19693.8,12242.8,7321.9,False,False,False,True
481130169031077,8,32.576278,-96.619138,48113016903,17709.6,26186.5,21386.6,15611.9,False,False,False,True
481130169033047,21,32.57922,-96.733034,48113016903,13178.1,22177.0,16093.5,9066.0,False,False,False,True
481130172032003,90,32.730183,-96.612122,48113017203,3271.1,15307.0,4324.1,2537.0,False,False,False,True
481130172031002,81,32.743848,-96.601693,48113017203,3059.1,15805.2,3059.1,3720.6,False,False,True,True
481130175001002,94,32.752294,-96.603264,48113017500,2155.9,15466.4,2155.9,3967.3,False,False,True,True
481130117011018,63,32.711953,-96.65848,48113011701,2711.1,12385.9,7544.7,1302.4,False,False,True,True
481130178141000,379,32.811134,-96.598391,48113017814,1270.8,16110.0,3024.4,3131.1,False,True,True,False
481130044002010,342,32.76211,-96.848235,48113004400,2419.9,7916.4,2419.9,239.1,True,False,True,False
481130166212014,251,32.565246,-96.82831,48113016621,12969.8,24237.0,12969.8,657.0,True,False,False,False
481130166231044,104,32.553206,-96.89515,48113016623,14481.0,27658.3,14481.0,6383.0,False,False,False,True
481130190192002,114,32.914759,-96.712961,48113019019,827.4,16021.0,5467.5,488.9,True,True,True,False
481130181294016,794,32.837257,-96.611797,48113018129,1641.3,15869.1,1641.3,1161.8,False,False,True,True
481130166351000,667,32.635434,-96.875253,48113016635,5205.0,18788.9,5205.0,1128.7,False,False,False,True
481130164211002,42,32.704436,-96.985183,48113016421,11961.7,22101.5,11961.7,5621.5,False,False,False,True
481130073011000,77,32.863141,-96.817775,48113007301,5469.4,10696.0,6140.0,374.1,True,False,False,False
481130173131005,25,32.740023,-96.524564,48113017313,9050.3,22965.8,9050.3,10798.7,False,False,False,True
481130173143001,324,32.733801,-96.574632,48113017314,5431.8,18538.7,5431.8,6064.4,False,False,False,True
481130181101008,44,32.871488,-96.609689,48113018110,1600.9,17954.3,3963.5,252.6,True,True,True,False
481130078011005,22,32.879178,-96.774196,48113007801,6151.3,11325.0,9457.6,833.4,False,False,False,True
481130118011002,964,32.725477,-96.63489,48113011801,1474.6,13535.1,5191.6,413.9,True,True,True,False
481130181562029,111,32.914504,-96.590069,48113018156,3690.3,22397.4,8471.8,2204.9,False,False,False,True
481130117013016,15,32.713176,-96.667404,48113011701,3040.8,11634.4,7922.6,1453.5,False,False,True,True
481130171023013,91,32.658279,-96.620826,48113017102,8769.1,18935.2,12302.9,7024.0,False,False,False,True
481130169031006,6,32.61385,-96.682381,48113016903,11988.8,19735.6,16136.2,8433.9,False,False,False,True
481130042021001,191,32.755381,-96.85052,48113004202,2103.7,8312.7,2103.7,549.6,True,False,True,False
481130170051014,34,32.656309,-96.616819,48113017005,9087.9,19357.2,12509.9,7336.7,False,False,False,True
481130181321004,140,32.845714,-96.573724,48113018132,2099.0,19509.1,2099.0,2048.8,False,False,True,True
481130181482010,398,32.855278,-96.591999,48113018148,1040.1,18417.6,1907.2,741.8,True,True,True,False
481130166311019,33,32.593553,-96.900117,48113016631,10381.3,23960.5,10381.3,5481.3,False,False,False,True
481130169031096,8,32.564755,-96.638568,48113016903,18808.0,26411.8,22769.8,15231.4,False,False,False,True
481130136112013,419,32.970109,-96.817365,48113013611,2302.3,21920.5,2302.3,162.0,True,False,True,False
481130167083005,639,32.628653,-96.796064,48113016708,5884.2,16727.7,8030.9,2709.2,False,False,False,True
481130141443020,93,32.88152,-96.933054,48113014144,1418.6,19471.1,5140.3,727.1,True,True,True,False
481130170061052,42,32.634962,-96.592541,48113017006,12126.9,22640.1,15021.3,10373.6,False,False,False,True
481130042021007,88,32.7531,-96.855762,48113004202,1639.8,8857.0,1639.8,163.8,True,False,True,False
481130200001004,666,32.985266,-97.001972,48113020000,11718.9,31947.7,11718.9,4214.1,False,False,False,True
481130168022002,125,32.566313,-96.748636,48113016802,13797.4,23450.4,16158.5,7452.1,False,False,False,True
481130167073007,586,32.606075,-96.78721,48113016707,8494.8,19094.0,10453.3,4881.2,False,False,False,True
481130168021015,43,32.570227,-96.777925,48113016802,12563.9,22990.6,14217.3,4815.1,False,False,False,True
481130169021073,17,32.622349,-96.714051,48113016902,9524.3,17850.9,13431.6,5890.9,False,False,False,True
481130190362008,307,32.982017,-96.694673,48113019036,8379.4,23652.7,11634.4,1134.9,False,False,False,True
481130170051005,247,32.650164,-96.601214,48113017005,10255.3,20890.8,13251.2,8501.8,False,False,False,True
481130171023014,22,32.662551,-96.623216,48113017102,8252.3,18445.0,11842.5,6509.8,False,False,False,True
481130173151000,217,32.718961,-96.595727,48113017315,5069.3,17188.8,5841.5,4092.7,False,False,False,True
481130142051037,98,32.848058,-96.937177,48113014205,3003.4,17873.9,3645.0,1233.7,False,False,True,True
481130118012006,114,32.726173,-96.645796,48113011801,902.5,12582.3,5577.0,232.8,True,True,True,False
481130194002016,30,32.848624,-96.79525,48113019400,4474.4,8379.7,6525.9,842.0,False,False,False,True
481130182052010,115,32.890582,-96.615285,48113018205,2183.1,18867.8,5569.8,650.3,True,False,True,False
481130181432013,28,32.936582,-96.551567,48113018143,7911.9,26711.4,11620.2,3766.6,False,False,False,True
481130170072000,103,32.675195,-96.559715,48113017007,10459.7,22379.6,11624.3,8972.2,False,False,False,True
481130042011032,244,32.755436,-96.833844,48113004201,3665.9,6831.8,3665.9,331.2,True,False,False,False
481130202002021,13,32.703909,-96.736313,48113020200,2664.4,8590.8,6578.5,555.6,True,False,True,False
481130141431045,67,32.898985,-96.957279,48113014143,2959.4,22445.5,5598.4,156.6,True,False,True,False
481130181592030,417,32.81045,-96.566154,48113018159,4050.3,19044.6,4050.3,4410.4,False,False,False,True
481130143131002,23,32.876887,-96.952323,48113014313,703.7,20671.8,6210.1,637.0,True,True,True,False
481130141342000,175,32.982044,-96.99119,48113014134,10709.3,30995.6,10709.3,3554.3,False,False,False,True
481130168022025,31,32.553537,-96.731024,48113016802,15771.9,25024.5,18303.8,9089.6,False,False,False,True
481130136112001,249,32.972957,-96.811487,48113013611,2891.1,22115.5,2891.1,491.4,True,False,True,False
481130166231011,28,32.563255,-96.904465,48113016623,13665.1,27070.4,13665.1,7233.7,False,False,False,True
481130108072017,853,32.696268,-96.885901,48113010807,3290.0,14412.1,3290.0,500.7,True,False,False,False
481130172042002,254,32.717283,-96.608683,48113017204,4029.8,16146.4,5775.8,2907.4,False,False,False,True
481130060022002,1730,32.694826,-96.827988,48113006002,2616.4,10851.4,3175.1,607.3,True,False,True,False
481130160022001,359,32.734544,-96.996556,48113016002,10214.3,22147.2,10214.3,6340.4,False,False,False,True
481130169033077,6,32.57989,-96.686277,48113016903,14905.9,23122.0,18749.5,11272.5,False,False,False,True
481130150021000,251,32.796668,-96.925366,48113015002,4211.6,15111.4,4211.6,487.4,True,False,False,False
481130171013020,143,32.679749,-96.603356,48113017101,7284.4,18667.2,9967.2,5579.6,False,False,False,True
481130169023027,19,32.633531,-96.687486,48113016902,10050.9,17546.7,14315.8,6628.8,False,False,False,True
481130181552004,372,32.969015,-96.579523,48113018155,8275.6,27483.6,13302.6,3558.6,False,False,False,True
481130178141025,112,32.798479,-96.600416,48113017814,1771.1,15655.7,3524.5,4538.0,False,False,True,True
481130126043015,193,32.842814,-96.646022,48113012604,3896.5,13353.0,4717.3,661.1,True,False,False,False
481130002022000,127,32.840248,-96.764853,48113000202,4146.4,6980.4,7425.5,402.7,True,False,False,False
481130170051000,74,32.65824,-96.583599,48113017005,10299.5,21577.7,12637.6,8599.9,False,False,False,True
481130170051010,133,32.664485,-96.613358,48113017005,8346.1,18982.5,11602.6,6590.0,False,False,False,True
481130170052002,25,32.67043,-96.594187,48113017005,8622.7,19970.0,11112.0,6923.2,False,False,False,True
481130116041005,322,32.678395,-96.646371,48113011604,6196.7,15662.6,10485.4,4582.5,False,False,False,True
481130141241057,117,32.903655,-96.970829,48113014124,4033.9,23772.7,6604.3,1123.1,False,False,False,True
481130107015009,506,32.757158,-96.885463,48113010701,1180.5,11443.1,1180.5,691.3,True,True,True,False
481130201001049,40,32.822875,-96.90319,48113020100,3414.1,13835.0,3414.1,861.8,False,False,False,True
481130142041025,28,32.840087,-96.93393,48113014204,3190.8,17226.0,3190.8,1307.6,False,False,True,True
481130207003001,90,32.96206,-96.858497,48113020700,2687.4,22253.1,2687.4,974.3,False,False,True,True
481130078011007,472,32.875116,-96.774156,48113007801,6404.0,10875.4,9462.2,439.8,True,False,False,False
481130152071002,896,32.788244,-96.968615,48113015207,3752.2,19048.7,3752.2,1448.7,False,False,False,True
481130153042039,14,32.78994,-97.025049,48113015304,7037.1,24336.4,7037.1,2969.7,False,False,False,True
481130165281002,888,32.65564,-96.966821,48113016528,10658.9,23185.1,10658.9,2085.4,False,False,False,True
481130153062000,756,32.79213,-96.986833,48113015306,4108.5,20781.1,4108.5,1075.0,False,False,False,True
481130145011006,30,32.83581,-96.973088,48113014501,2047.5,20478.6,2047.5,861.9,False,False,True,True
481130181591003,307,32.805707,-96.590207,48113018159,2124.1,16733.2,3622.1,3812.7,False,False,True,True
481130170061025,48,32.635597,-96.555751,48113017006,13872.7,25183.6,15806.7,12195.8,False,False,False,True
481130170101002,570,32.680321,-96.584872,48113017010,8329.5,20070.1,10237.8,6738.0,False,False,False,True
481130141341001,552,32.98231,-96.982954,48113014134,10148.8,30498.1,10148.8,3505.4,False,False,False,True
481130165212001,1101,32.710445,-96.947844,48113016521,8634.9,18612.1,8634.9,3299.2,False,False,False,True
481130142051021,64,32.853968,-96.931756,48113014205,2587.6,17723.6,4473.2,1628.3,False,False,True,True
481130192022002,1097,32.942129,-96.75565,48113019202,5003.7,18301.5,7218.4,220.3,True,False,False,False
481130205001001,910,32.783389,-96.86227,48113020500,3217.6,9074.0,3217.6,278.9,True,False,True,False
481130165241000,615,32.565889,-96.98758,48113016524,8706.9,31348.5,8706.9,7681.5,False,False,False,True
481130132012008,153,32.911483,-96.79616,48113013201,5700.8,15150.3,5700.8,707.9,True,False,False,False
481130154062003,42,32.766865,-97.024888,48113015406,8581.8,24311.6,8581.8,5136.7,False,False,False,True
481130136111006,32,32.983866,-96.813795,48113013611,3787.1,23344.0,3787.1,878.8,False,False,False,True
481130181582007,150,32.790936,-96.57075,48113018158,4462.1,18320.5,4784.4,5966.1,False,False,False,True
481130181321014,17,32.832517,-96.568561,48113018132,2490.2,19447.6,2490.2,2748.8,False,False,True,True
481130119011012,50,32.735279,-96.657997,48113011901,1065.9,11112.9,5518.4,107.6,True,True,True,False
481130178112024,167,32.819176,-96.609539,48113017811,920.6,15341.8,2545.7,2466.7,False,True,True,False
481130181582025,71,32.766644,-96.535669,48113018158,7419.3,21579.3,7419.3,9982.5,False,False,False,True
481130141532001,207,32.844528,-97.0004,48113014153,4605.8,23210.0,4605.8,745.6,True,False,False,False
481130166362000,668,32.625942,-96.905439,48113016636,7507.1,21293.7,7507.1,2948.5,False,False,False,True
481130078012008,54,32.875593,-96.780238,48113007801,6842.0,10984.3,9773.7,924.3,False,False,False,True
481130170061058,83,32.562553,-96.545525,48113017006,21275.7,31517.7,23808.7,19526.2,False,False,False,True
481130170061086,5,32.598045,-96.536124,48113017006,18323.2,29298.9,20353.7,16614.7,False,False,False,True
481130190312009,213,32.980136,-96.679691,48113019031,8672.9,23887.5,11266.7,316.6,True,False,False,False
481130181432038,60,32.937583,-96.544174,48113018143,8588.6,27306.2,11977.9,4123.8,False,False,False,True
481130141382000,182,32.89948,-96.934113,48113014138,2997.3,20789.2,3714.8,399.4,True,False,True,False
481130141353000,230,32.975721,-96.975882,48113014135,9168.1,29512.9,9168.1,2858.7,False,False,False,True
481130136082001,98,32.935262,-96.792339,48113013608,4187.3,17692.8,4187.3,510.8,True,False,False,False
481130141232008,385,32.981085,-96.965254,48113014123,8897.4,29315.2,8897.4,2908.1,False,False,False,True
481130111011002,379,32.667162,-96.849569,48113011101,1546.6,14526.1,1546.6,542.6,True,True,True,False
481130165251027,46,32.552582,-97.031223,48113016525,5287.7,35232.4,5287.7,11281.0,False,False,False,True
481130164192038,144,32.696517,-97.01688,48113016419,14449.3,25189.9,14449.3,7498.2,False,False,False,True
481130190201012,210,32.936807,-96.675742,48113019020,5065.5,19587.7,6449.9,607.5,True,False,False,False
481130181592015,140,32.828968,-96.585243,48113018159,1328.2,17841.7,1328.2,1693.9,False,True,True,False
481130170061097,30,32.628164,-96.573263,48113017006,13633.1,24472.4,16107.5,11899.5,False,False,False,True
481130170072005,1042,32.665889,-96.570253,48113017007,10433.7,22094.3,12184.3,8824.8,False,False,False,True
481130170061016,27,32.626753,-96.526248,48113017006,16423.3,27974.4,17836.5,14805.8,False,False,False,True
481130169033079,3,32.560102,-96.683577,48113016903,16967.4,25285.5,20694.9,13325.4,False,False,False,True
481130170061092,9,32.578921,-96.525946,48113017006,20616.6,31453.6,22676.7,18899.5,False,False,False,True
481130173144000,100,32.723894,-96.555946,48113017314,7454.4,20525.1,7454.4,7812.5,False,False,False,True
481130171013008,326,32.685205,-96.606519,48113017101,6617.3,18077.4,9336.6,4921.3,False,False,False,True
481130118022007,301,32.726271,-96.660152,48113011802,1543.1,11392.1,6373.5,873.3,False,True,True,False
481130169023004,55,32.650629,-96.691426,48113016902,8523.5,15676.1,12879.3,5374.7,False,False,False,True
481130169031073,38,32.566025,-96.660658,48113016903,17471.9,25413.9,21439.2,13850.1,False,False,False,True
481130171023011,61,32.667441,-96.64588,48113017102,7411.7,16567.6,11644.2,5791.5,False,False,False,True
481130170052025,42,32.665322,-96.591555,48113017005,9229.4,20507.4,11713.6,7522.9,False,False,False,True
481130166371053,20,32.620285,-96.889139,48113016637,7253.5,20908.4,7253.5,3032.7,False,False,False,True
481130115002041,119,32.735953,-96.742508,48113011500,2365.6,5072.8,4516.3,1108.1,False,False,True,True
481130181471025,171,32.85583,-96.586812,48113018147,1493.7,18875.9,2078.0,1200.5,False,True,True,False
481130170061044,70,32.620643,-96.5355,48113017006,16355.5,27703.6,18064.9,14693.9,False,False,False,True
481130190502008,379,32.970819,-96.630635,48113019050,7098.4,24902.7,10962.2,1413.5,False,False,False,True
481130170051016,163,32.652955,-96.586787,48113017005,10623.6,21709.8,13145.5,8900.4,False,False,False,True
481130141322007,785,32.936464,-96.943519,48113014132,4184.5,24260.3,4184.5,125.3,True,False,False,False
481130164161000,247,32.642948,-97.018116,48113016416,9263.9,27965.0,9263.9,6129.3,False,False,False,True
481130132012002,233,32.915301,-96.798184,48113013201,5247.3,15602.2,5247.3,522.6,True,False,False,False
481130141303000,118,32.919211,-96.94527,48113014130,3950.3,23026.7,3950.3,1018.2,False,False,False,True
481130141442001,21,32.889849,-96.95007,48113014144,1785.5,21301.8,5548.6,657.7,True,False,True,False
481130166241017,86,32.556101,-96.916648,48113016624,14811.8,28322.4,14811.8,8178.2,False,False,False,True
481130164191012,269,32.67811,-97.011313,48113016419,12862.0,25516.2,12862.0,6334.1,False,False,False,True
481130159003000,819,32.731837,-96.98839,48113015900,10271.0,21469.3,10271.0,5602.0,False,False,False,True
481130181582008,128,32.791382,-96.576975,48113018158,3940.9,17743.7,4319.6,5690.1,False,False,False,True
481130138083001,280,32.937349,-96.862145,48113013808,3346.1,19912.2,3346.1,1541.0,False,False,False,True
481130169031049,13,32.598263,-96.679168,48113016903,13542.6,21446.2,17593.4,9939.3,False,False,False,True
481130169033094,22,32.558991,-96.718099,48113016903,15823.1,24615.5,18669.9,10280.1,False,False,False,True
481130120001006,241,32.751866,-96.656371,48113012000,2151.2,10621.6,4338.4,49.7,True,False,True,False
481130169023028,45,32.638312,-96.689565,48113016902,9542.2,16983.5,13830.1,6166.5,False,False,False,True
481130115002024,86,32.744584,-96.747147,48113011500,1317.3,4021.7,3472.2,611.2,True,True,True,False
481130168021001,129,32.581774,-96.775611,48113016802,11364.6,21701.5,13264.1,5475.5,False,False,False,True
